Product Name,Salt Composition,M.R.P.,Company
CRIXAN SUSP.125MG/5ML,,144.90,SUN PHARMA LAB.LTD. (STAN CARE
CRIXAN GEL 1% 15GM,,163.13,SUN PHARMA LAB.LTD. (STAN CARE
CRIXAN 500MG TAB 6S,,262.73,SUN PHARMA LAB.LTD. (STAN CARE
VOLITRA APS,,351.56,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
VOLITRA PLUS GEL 50GM,,150.00,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
OSTOSHINE TAB,,740.00,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
DIPROBATE S PLUS OINT. 30GM,,173.44,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
NEUGATRIP TAB 10'S,,210.94,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ROLES L 10'S,,251.25,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
FARONEM SYRUP 30ML,,234.38,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
BONISTA PF INJ.,,"6,672.66",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ROLES 20MG TABS 15'S,,170.63,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ETROBAX 90MG TABS 10'S,,185.16,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ETROBAX 60MG TABS 10'S,,136.88,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ETROBAX 120MG TABS 10'S,,225.00,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ROLES D CAPS 10S,,164.06,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
BONISTA CARTRIDGE,,"6,672.19",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
TYDOL 50 TAB      10'S,,219.38,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
TYDOL 100 TAB     10'S,,389.06,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
DOBESIL H CRE 30G TUBE,,71.25,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
DOBESIL CAPS      10'S,,240.00,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
MOBISWIFT D 450MG TAB 10S,,205.31,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ETROBAX MR 4 TAB    10'S,,111.56,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
FARONEM TAB 200MG 10'S,,"1,096.88",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ALTRADAY CAP 15'S,,210.94,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
VOLITRA PLUS SPRAY 55G,,182.81,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
VOLITRA PLUS 30GM,,150.00,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ALTRAFLAM-P TAB 10'S,,47.81,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
NEW COLDACT TAB 10'S,,109.69,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
CROLIM OINTMENT 15GM,,220.31,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
CROLIM POWER OINTM.15GM,,589.69,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
IDROFOS 150,,936.56,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
IDROFOS KIT,,561.56,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
CLEFT 10,,116.63,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
CLEFT 20 TAB,,227.72,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
TOFASHINE XR 11MG TAB 10'S,,890.63,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
FARONEM ER TABS,,"1,335.94",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
BONISTA PEN DEVICES,,"2,306.25",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
SEBIFIN PLUS CREEM 15G,,285.94,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
VOLITRA-ENZO,,159.38,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
TOFASHINE 5MG TAB 10'S,,392.81,SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
FARONEM CV TAB 10'S,,"1,387.00",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ZUPRINOR 10MCG 1*2 PATCH,,"2,306.26",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
ZUPRINOR 5MCG 1*2 PATCH,,"1,318.00",SUN PHARMA LAB.LTD(CROSSLAND-LIFE)
CEPODEM XP DS 100 SYP 30ML,,192.19,SUN PHARMA LABORATORIES LTD...
VOLIX.03 CP 30S,,201.56,SUN PHARMA LABORATORIES LTD...
REFLIN INJ 250MG VAIL,,19.88,SUN PHARMA LABORATORIES LTD...
SPORIDEX REDIMIX 250MG/5ML 30ML,,156.00,SUN PHARMA LABORATORIES LTD...
SUDHINOL TABS 10'S,,10.81,SUN PHARMA LABORATORIES LTD...
CALCIDEF TAB 10,,159.00,SUN PHARMA LABORATORIES LTD...
FLUGUARD 200 MG TAB 10,,328.13,SUN PHARMA LABORATORIES LTD...
FLUGUARD 400 MG TAB,,609.38,SUN PHARMA LABORATORIES LTD...
MYFOS SACHET,,454.69,SUN PHARMA LABORATORIES LTD...
SODOX CAP 15'S,,799.00,SUN PHARMA LABORATORIES LTD...
ALDOSMIN 1000MG TAB 10'S,,243.75,SUN PHARMA LABORATORIES LTD...
ALDOSMIN 500MG TAB 10'S,,140.63,SUN PHARMA LABORATORIES LTD...
ZIMBA LOTION 10ML,,283.13,SUN PHARMA LABORATORIES LTD...
SACURISE 50MG TAB 14'S,,237.19,SUN PHARMA LABORATORIES LTD...
DEESPOT 250 TAB 10'S,,160.00,SUN PHARMA LABORATORIES LTD...
RESHED V SOLUTION 2ML,,485.63,SUN PHARMA LABORATORIES LTD...
SACURISE 100MG TAB 14'S,,360.00,SUN PHARMA LABORATORIES LTD...
SITARED M 50MG/500MG TAB 1*15'S,,176.25,SUN PHARMA LABORATORIES LTD...
SOLITEN ORAL SOLUTION 60ML,,375.00,SUN PHARMA LABORATORIES LTD...
SITARED MXR 100MG/500MG TAB 15S,,222.00,SUN PHARMA LABORATORIES LTD...
SITARED M 50MG/1000MG TAB 15'S,,178.13,SUN PHARMA LABORATORIES LTD...
GABERNTEC GRS 300MG TAB 10'S,,270.94,SUN PHARMA LABORATORIES LTD...
NEUGABA 75 MG TAB 10'S,,196.88,SUN PHARMA LABORATORIES LTD...
NEUGABA ER 75MG TAB 10'S,,194.06,SUN PHARMA LABORATORIES LTD...
NEUGABA M 75MG TAB 15'S,,304.69,SUN PHARMA LABORATORIES LTD...
NEUGABA MN TAB 10'S,,278.44,SUN PHARMA LABORATORIES LTD...
RACIPER TAB 20MG 10'S,,96.09,SUN PHARMA LABORATORIES LTD...
RACIPER TAB 40MG 15'S,,156.56,SUN PHARMA LABORATORIES LTD...
RACIRAFT SYRUP 200ML,,210.94,SUN PHARMA LABORATORIES LTD...
CEPODEM XP 50 DRY SYRUP 30ML,,121.88,SUN PHARMA LABORATORIES LTD...
CIFRAN 500 TAB,,44.51,SUN PHARMA LABORATORIES LTD...
OFRAMEX 250 INJ,,23.50,SUN PHARMA LABORATORIES LTD...
FORZEST 20 10,,443.44,SUN PHARMA LABORATORIES LTD...
MELACTIS PIGMENT CORR.SERUM 30ML,,850.00,SUN PHARMA LABORATORIES LTD...
MIRAGO S 25 KIT TAB 10S,,421.88,SUN PHARMA LABS LTD. (UROCARE)
MIRAGO S 50 KIT TAB 14S,,563.44,SUN PHARMA LABS LTD. (UROCARE)
ENZYL 40MG TAB 1,,"6,037.50",SUN PHARMA LABS LTD. (UROCARE)
ENZYL 80MG CAP 14S 14S,,"6,037.50",SUN PHARMA LABS LTD. (UROCARE)
ORGONIST 120MG TAB 10'S,,"3,121.88",SUN PHARMA LABS LTD. (UROCARE)
CALURAN CP 50MG TAB 30'S,,"1,322.72",SUN PHARMA LABS LTD. (UROCARE)
DARITEN OD 7.5MG TAB 10`S,,358.13,SUN PHARMA LABS LTD. (UROCARE)
DARITEN OD 15MG TAB 10`S,,325.31,SUN PHARMA LABS LTD. (UROCARE)
CONTIFLO D 1'S KIT RUTF,,245.63,SUN PHARMA LABS LTD. (UROCARE)
CONTIFLO ICON 0.4MG 10'S,,155.63,SUN PHARMA LABS LTD. (UROCARE)
RULIZO 600MG TAB 5'S,,277.50,SUN PHARMA LABS LTD. (UROCARE)
SOLITRAL CAP 10+5MG 10'S,,421.88,SUN PHARMA LABS LTD. (UROCARE)
ZYRONA INJ 4MG,,"2,995.00",SUN PHARMA LABS LTD. (UROCARE)
CYSTOPEN 100MG CAP 10'S,,740.63,SUN PHARMA LABS LTD. (UROCARE)
ZELGOR 250MG TAB BOT. 120S,,"12,187.50",SUN PHARMA LABS LTD. (UROCARE)
MODULA TABS,,271.88,SUN PHARMA LABS LTD. (UROCARE)
TAMDURA  TAB  1*10,,370.31,SUN PHARMA LABS LTD. (UROCARE)
CERNOS DEPOT INJ  1*4ML,,820.31,SUN PHARMA LABS LTD. (UROCARE)
TROFAME XR TAB  1*10,,304.69,SUN PHARMA LABS LTD. (UROCARE)
TROPAN 2.5MG TAB  1*10,,120.94,SUN PHARMA LABS LTD. (UROCARE)
TROPAN 5 MG TAB  1*10,,220.31,SUN PHARMA LABS LTD. (UROCARE)
DURALAST 30 TAB 4*1,,205.31,SUN PHARMA LABS LTD. (UROCARE)
CERNOS GEL 5GM POUCH,,98.44,SUN PHARMA LABS LTD. (UROCARE)
CERNOS TAB 1*10,,206.25,SUN PHARMA LABS LTD. (UROCARE)
TRINORM TABS,,245.00,SUN PHARMA LABS LTD. (UROCARE)
ENZYL TAB 160MG 7'S,,"6,037.50",SUN PHARMA LABS LTD. (UROCARE)
DURAPLUS TAB,,309.38,SUN PHARMA LABS LTD. (UROCARE)
MIRAGO 25  TAB 10,,261.56,SUN PHARMA LABS LTD. (UROCARE)
ZELGOR 500 MG TABS,,"12,187.50",SUN PHARMA LABS LTD. (UROCARE)
MIRAGO 50 TAB 10S,,383.44,SUN PHARMA LABS LTD. (UROCARE)
CONTIFLO T TAB 10S 10S,,329.06,SUN PHARMA LABS LTD. (UROCARE)
CONTIFLO D CAP 10'S,,292.50,SUN PHARMA LABS LTD. (UROCARE)
BILASURE 20MG TAB 10'S,,155.63,SUN PHARMA LABS.LTD.(MAXXIM)
CIFRAN 250MG TABS 10`S,,22.92,SUN PHARMA LABS.LTD.(MAXXIM)
HISTAC 300MG TABS 10`S,,27.56,SUN PHARMA LABS.LTD.(MAXXIM)
HISTAC 150MG TABS 10`S,,20.49,SUN PHARMA LABS.LTD.(MAXXIM)
GRAMONEG SYP 10,,22.73,SUN PHARMA LABS.LTD.(MAXXIM)
KETANOVA TABS 10`S,,100.31,SUN PHARMA LABS.LTD.(MAXXIM)
HISTAC EVT TABS 2`S,,3.62,SUN PHARMA LABS.LTD.(MAXXIM)
CIFRAN CT TABS 10'S,,135.94,SUN PHARMA LABS.LTD.(MAXXIM)
PHLOGAM FORTE TABS,,609.38,SUN PHARMA LABS.LTD.(MAXXIM)
OROHEALTH TOOTHPASTE 70GMS,,244.75,SUN PHARMA LABS.LTD.(MAXXIM)
BILASURE 40 M MG TAB 10'S,,280.00,SUN PHARMA LABS.LTD.(MAXXIM)
BILASURE M ODT TAB 10'S,,151.41,SUN PHARMA LABS.LTD.(MAXXIM)
FARORIGHT 200 MG TAB 10'S,,"1,096.88",SUN PHARMA LABS.LTD.(MAXXIM)
FARORIGHT ER 300 MG TAB 10'S,,"1,335.94",SUN PHARMA LABS.LTD.(MAXXIM)
STARIZO 200 MG 10,,928.13,SUN PHARMA LABS.LTD.(MAXXIM)
MOX INJ.500MG.,,44.53,SUN PHARMA LABS.LTD.(MAXXIM)
MOX BD 200MG TABS 10'S,,60.00,SUN PHARMA LABS.LTD.(MAXXIM)
MOX P 250MG TABS 10'S,,101.25,SUN PHARMA LABS.LTD.(MAXXIM)
MOX P 500MG TABS 10'S,,291.56,SUN PHARMA LABS.LTD.(MAXXIM)
MOX RED.250MG SYP.30ML,,49.67,SUN PHARMA LABS.LTD.(MAXXIM)
MOX RED.250MG SYP.60ML,,74.42,SUN PHARMA LABS.LTD.(MAXXIM)
MOX KID 250MG TABS 15S,,156.56,SUN PHARMA LABS.LTD.(MAXXIM)
MOX RED.125MG SYP.60ML.,,20.30,SUN PHARMA LABS.LTD.(MAXXIM)
ZOLE F SKIN OINT.15GM,,128.00,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CAPS 500MG 15S,,117.77,SUN PHARMA LABS.LTD.(MAXXIM)
ZOLE SKIN OINT.,,70.31,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CAPS 250MG 15*,,34.60,SUN PHARMA LABS.LTD.(MAXXIM)
ZOLE F SKIN LOT.15ML,,63.75,SUN PHARMA LABS.LTD.(MAXXIM)
MOX KID 125MG TABS 15,,92.81,SUN PHARMA LABS.LTD.(MAXXIM)
MOX RED.125MG SYP30ML,,32.05,SUN PHARMA LABS.LTD.(MAXXIM)
MOX DROPS REDMIX 10ML,,56.25,SUN PHARMA LABS.LTD.(MAXXIM)
PHLOGAM 250MG TABS,,264.84,SUN PHARMA LABS.LTD.(MAXXIM)
ZIFEXIM TAB,,111.56,SUN PHARMA LABS.LTD.(MAXXIM)
CIFRAN OZ TAB 10'S,,122.34,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CV BD SUP 1*30ML,,63.31,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CV 625MG TAB 10',,195.38,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CV 375 TABS,,247.50,SUN PHARMA LABS.LTD.(MAXXIM)
HISTAC RD TAB 10S,,122.81,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CV 228.5 TAB 10S,,172.50,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CV DS SUSPENS.457MG,,123.75,SUN PHARMA LABS.LTD.(MAXXIM)
MOX CV 457 TAB 10,,210.94,SUN PHARMA LABS.LTD.(MAXXIM)
ZOLE-IT 100MG TAB 7S,,147.16,SUN PHARMA LABS.LTD.(MAXXIM)
ZOLE-IT 200MG TAB 10'S,,232.26,SUN PHARMA LABS.LTD.(MAXXIM)
BILASURE M TAB 10'S,,194.06,SUN PHARMA LABS.LTD.(MAXXIM)
LULIFEN CREAM 30GM 30GR,,316.88,SUN PHARMA LTD PRIMA LAND
ANABOOM + SHAMPOO 100ML,,422.28,SUN PHARMA LTD PRIMA LAND
ANABOOM AD LOTION 50ML,,288.36,SUN PHARMA LTD PRIMA LAND
SOTRET 5% GEL 30G,,223.13,SUN PHARMA LTD PRIMA LAND
LULIFIN CREAM 50GM,,354.38,SUN PHARMA LTD PRIMA LAND
ANASURE 5% LOTION,,876.56,SUN PHARMA LTD PRIMA LAND
ULTICAN CAP 100MG 10'S,,248.95,SUN PHARMA LTD PRIMA LAND
ULTICAN CAP 150MG 1'S,,19.00,SUN PHARMA LTD PRIMA LAND
ULTICAN CAP 200MG 1'S,,37.48,SUN PHARMA LTD PRIMA LAND
SOTRET NF-8 MG TAB 10S 10,,255.00,SUN PHARMA LTD PRIMA LAND
SOTRET NF-16 MG TAB 10S 10S,,370.00,SUN PHARMA LTD PRIMA LAND
SOTRET NF-24 MG TAB 10S 10,,370.31,SUN PHARMA LTD PRIMA LAND
LULIFIN MAX CREAM 30GM,,360.94,SUN PHARMA LTD PRIMA LAND
LULIFIN LOTION 30ML,,233.44,SUN PHARMA LTD PRIMA LAND
ANABOOM PRO ADV.HAIR GROWTH SE 60ML SERUM,,"1,390.00",SUN PHARMA LTD PRIMA LAND
HALOX F CREAM 15GM,,285.94,SUN PHARMA LTD PRIMA LAND
CEBHYDRA MOISTU.LOTION 250ML,,614.10,SUN PHARMA LTD PRIMA LAND
ANASURE 2.5MG TAB 15'S,,210.94,SUN PHARMA LTD PRIMA LAND
ANASURE 5MG TAB 15'S,,398.44,SUN PHARMA LTD PRIMA LAND
EPILYNO LOTION 75G,,690.00,SUN PHARMA LTD PRIMA LAND
CEBHYDRA INTENSE OINTMENT 300G.,,747.00,SUN PHARMA LTD PRIMA LAND
SOTRET 20 MG TAB,,330.94,SUN PHARMA LTD PRIMA LAND
XTRAGLO TAB 10'S,,221.50,SUN PHARMA LTD PRIMA LAND
SOTRET CAP 10MG 10'S,,226.88,SUN PHARMA LTD PRIMA LAND
SOTRET SOAP,,140.63,SUN PHARMA LTD PRIMA LAND
MEDSOP SOAP  75G,,99.68,SUN PHARMA LTD PRIMA LAND
ACROTAC CAP 10MG 10 S,,384.38,SUN PHARMA LTD PRIMA LAND
EFLORA CREAM 13.9%  15GM,,983.44,SUN PHARMA LTD PRIMA LAND
HALOX CREAM 30GM,,257.81,SUN PHARMA LTD PRIMA LAND
HALOX ES OINTMENT,,159.38,SUN PHARMA LTD PRIMA LAND
HALOX F CREAM 10GM,,178.13,SUN PHARMA LTD PRIMA LAND
HALOX LOTION 30ML,,290.63,SUN PHARMA LTD PRIMA LAND
HALOX OINTMENT 30GM,,280.31,SUN PHARMA LTD PRIMA LAND
LUTICA CREAM,,96.56,SUN PHARMA LTD PRIMA LAND
HALOX S OINTMENT 10GM,,122.34,SUN PHARMA LTD PRIMA LAND
HALOX S LOTION 30ML,,264.38,SUN PHARMA LTD PRIMA LAND
ANABOOM STEM HAIR SERUM 50ML,,"1,650.00",SUN PHARMA LTD PRIMA LAND
EPILYNO LOTION 50G,,525.00,SUN PHARMA LTD PRIMA LAND
ACROTAC CAP 25MG 20'S,,"1,471.88",SUN PHARMA LTD PRIMA LAND
LULIFIN CREAM 1% 10GM,,157.50,SUN PHARMA LTD PRIMA LAND
LULIFIN LOTION 10ML LOTION,,223.59,SUN PHARMA LTD PRIMA LAND
LULIFIN CREAM 20GM,,354.38,SUN PHARMA LTD PRIMA LAND
SOTRET 30MG CAP 10S,,323.44,SUN PHARMA LTD PRIMA LAND
ANASURE F 60ML,,834.38,SUN PHARMA LTD PRIMA LAND
HALOX S OINT 30GM,,337.50,SUN PHARMA LTD PRIMA LAND
LULIFEN LOTION 20ML 20ML,,396.09,SUN PHARMA LTD PRIMA LAND
ANABOOM AD SHAMPOO 100ML,,426.56,SUN PHARMA LTD PRIMA LAND
ANASURE 2% LOTION 60ML,,418.13,SUN PHARMA LTD PRIMA LAND
CEBHYDRA MOISTU.CREAM 100G.,,415.00,SUN PHARMA LTD PRIMA LAND
LULIFIN CREAM 30GM,,316.88,SUN PHARMA LTD PRIMA LAND
BRISTAA ADVANCED SKIN CREAM 20GM,,673.73,SUN PHARMACEUTICAL ORTUS
PHOTOSTABLE SPF 40+ SUNSCREEN 75ML,,614.10,SUN PHARMACEUTICAL ORTUS
PHOTOSTABLE GOLD MATTE F/S GEL SPF55*50GM,,945.00,SUN PHARMACEUTICAL ORTUS
CWIN SHAMPOO 100ML,,405.94,SUN PHARMACEUTICAL ORTUS
DAZIT 10 10,,87.19,SUN PHARMACEUTICAL ORTUS
CWIN CREAM 30GM,,248.44,SUN PHARMACEUTICAL ORTUS
CWIN LOTION 30ML,,251.25,SUN PHARMACEUTICAL ORTUS
BRISTAA INSTA SKIN CREAM 20G,,999.47,SUN PHARMACEUTICAL ORTUS
PHOTOSTABLE ACNE CLEAR M/F 50GM,,971.00,SUN PHARMACEUTICAL ORTUS
OASITREX CREAM 15GM,,327.66,SUN PHARMACEUTICAL ORTUS
MELACTIS SERUM 30 ML,,850.00,SUN PHARMACEUTICAL ORTUS
EXEL GN CREAM 15GM,,93.75,SUN PHARMACEUTICAL ORTUS
EXEL M SKIN CREAM 16GM,,130.31,SUN PHARMACEUTICAL ORTUS
EXEL CREAM 30GM.,,185.63,SUN PHARMACEUTICAL ORTUS
DAZIT 5MG TAB 15'S,,157.50,SUN PHARMACEUTICAL ORTUS
DAZIT M TAB 10'S,,227.81,SUN PHARMACEUTICAL ORTUS
PHOTOSTABLE SUNSCREEN EMULGEL 50GM,,868.00,SUN PHARMACEUTICAL ORTUS
VALTOVAL 500 TAB 3'S,,182.81,SUN PHARMACEUTICAL ORTUS
VALTOVAL 1G TAB 3'S,,319.69,SUN PHARMACEUTICAL ORTUS
PASITREX C TUBE 15GM,,495.00,SUN PHARMACEUTICAL ORTUS
SEBIFIN TAB 250MG 15'S,,529.69,SUN PHARMACEUTICAL ORTUS
BIO EXIDIL BOTTEL 60'S,,"1,317.20",SUN PHARMACEUTICAL ORTUS
AMEXIDIL SOLUTION 60ML.,,561.56,SUN PHARMACEUTICAL ORTUS
PASITREX OINTMENT 15GM,,344.06,SUN PHARMACEUTICAL ORTUS
EXIZOL SHAMPOO 50ML,,459.38,SUN PHARMACEUTICAL ORTUS
I-WIN 100MG CAP 10S,,177.52,SUN PHARMACEUTICAL ORTUS
I-WIN 200MG CAP 10S,,232.26,SUN PHARMACEUTICAL ORTUS
I-WIN SB 130MG CAP 10'S,,234.38,SUN PHARMACEUTICAL ORTUS
I-WIN SB 50MG CAP 10'S,,121.88,SUN PHARMACEUTICAL ORTUS
PHOTOSTABLE PRO+80SPF Hydragel 50GM,,974.00,SUN PHARMACEUTICAL ORTUS
FRUTOLYTE-PNP PWD REFILL 5*4.4G,,23.30,SYNCHEM PHARMACEUTICALS PVT.LMT.
LACEF-250MG TAB 10S,,56.72,SYNCHEM PHARMACEUTICALS PVT.LMT.
MEDIMOL TAB 10S,,9.66,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF CV 100DT TAB 6S,,102.09,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF CV 50DT TAB 6S,,68.06,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF O 100DT TAB 10S,,173.44,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF O 200 TAB 10S,,215.63,SYNCHEM PHARMACEUTICALS PVT.LMT.
UROSOL SYRUP 100ML,,107.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
LACEF-500MG TAB 10S,,70.45,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF 50 SYP 1*30ML,,92.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN SYRUP 100ML,,113.44,SYNCHEM PHARMACEUTICALS PVT.LMT.
ACENOVA-P TAB 10S,,56.25,SYNCHEM PHARMACEUTICALS PVT.LMT.
MEDIMOL-F TAB 10S,,21.42,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN LS DROPS 15ML,,70.31,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN PED.SYRUP 50ML,,82.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
MEDIMOL DROPS 15ML,,34.08,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN LS TAB 10S,,60.00,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE-STB PWD REFILL5*4,,20.55,SYNCHEM PHARMACEUTICALS PVT.LMT.
ACENOVA-FH TAB 10,,74.53,SYNCHEM PHARMACEUTICALS PVT.LMT.
COLDSOL DROP 15ML,,79.69,SYNCHEM PHARMACEUTICALS PVT.LMT.
MEDIMOL  KID 250MG TAB,,17.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
ACENOVA-MR TAB 10S,,82.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
MEDIMOL SUSPN.60ML,,23.94,SYNCHEM PHARMACEUTICALS PVT.LMT.
MEDIMOL DS SUSPEN.60ML,,34.64,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE LIQUID APPLE 200ML,,31.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE LIQUID ORANGE 200ML,,31.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF 50 TABS,,92.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN LS SYP 100ML,,107.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE BIG MGO PWD 21.8 GM,,20.10,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE BIG ORG PWD 21.8GM 21.8GM,,23.11,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE BIG LMN PWD 21.8gm 21.8gm,,19.90,SYNCHEM PHARMACEUTICALS PVT.LMT.
NOVAFLAM PLUS TAB 10,,24.00,SYNCHEM PHARMACEUTICALS PVT.LMT.
LACEF DROP 10ML,,26.34,SYNCHEM PHARMACEUTICALS PVT.LMT.
COLDSOL DS SYP 60ML,,91.87,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTIVIT Z CAP 10'S,,41.25,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTIVIT LB CAP 10'S,,60.94,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN-DMR PEDIATRIC 50ML SYP 1*50ML,,84.37,SYNCHEM PHARMACEUTICALS PVT.LMT.
COLDSOL SUSPENSION 1*60ML,,87.19,SYNCHEM PHARMACEUTICALS PVT.LMT.
COLDSOL TAB 1*10,,56.25,SYNCHEM PHARMACEUTICALS PVT.LMT.
COLDSOL DM SYP 1*60ML,,97.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
COLDSOL DM TAB 10S,,51.00,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE JAR LMN PWD 10*4.4G,,45.70,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE JAR MGO PWD 10*4.4G,,46.60,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE JAR ORG PWD 10*4.4G,,46.60,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE LMN PWD REFILL 5*4.4G,,23.30,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE ORG PWD REFILL 5*4.4G,,23.30,SYNCHEM PHARMACEUTICALS PVT.LMT.
FRUTOLYTE MGO PWD REFILL 5*4.4G,,23.30,SYNCHEM PHARMACEUTICALS PVT.LMT.
NOVAFLAM SUSPEN 1*60ML,,26.06,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF 100 TAB 1*10,,112.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF 200 TAB 1*10,,182.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF CV 200 TAB 1*6,,271.88,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF CV 50 DRY SYP 1*30ML,,107.81,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF CV DROP 1*10ML,,164.06,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN-DMR TAB 1*10,,60.94,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN-DMR 50ML SYP 1*50ML,,85.31,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN-DMR 100ML SYP 1*100ML,,118.12,SYNCHEM PHARMACEUTICALS PVT.LMT.
TOCEF DROP 10ML 1*10ML,,97.50,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN TAB 1*10,,59.06,SYNCHEM PHARMACEUTICALS PVT.LMT.
TUSSIN LS PED.SYP 60ML 60ML,,76.87,SYNCHEM PHARMACEUTICALS PVT.LMT.
SHELCAL TOTAL CHOCKLET POWDER 400GM,,729.65,TORRENT PHARMA (B-WELL)
SHELCAL TOTAL VANILLA POWDER 400GM,,676.25,TORRENT PHARMA (B-WELL)
I VIT PRO CAP 15'S,,187.50,TORRENT PHARMA (B-WELL)
SHELCAL CT MAX,,365.95,TORRENT PHARMA (B-WELL)
SHELCAL JOINTS CAP 10S 10,,874.00,TORRENT PHARMA (B-WELL)
SHELCAL MOM TAB 15'S,,209.00,TORRENT PHARMA (B-WELL)
SHELCAL PRO KIDS 30 GUMMIES,,399.50,TORRENT PHARMA (B-WELL)
